participant,accuracy,f1_macro,precision_macro,recall_macro,auc_ovr,n_test,model
136,0.5454545454545454,0.35294117647058826,0.2727272727272727,0.5,,11,RandomForest
138,0.3,0.11538461538461539,0.075,0.25,,20,RandomForest
139,0.6363636363636364,0.3888888888888889,0.3181818181818182,0.5,,11,RandomForest
141,1.0,1.0,1.0,1.0,,6,RandomForest
142,0.5454545454545454,0.35294117647058826,0.2727272727272727,0.5,,11,RandomForest
144,0.375,0.11162790697674418,0.08,0.18461538461538463,0.4380487811408864,32,RandomForest
147,0.5757575757575758,0.25142857142857145,0.3951612903225806,0.27850877192982454,,33,RandomForest
148,0.4117647058823529,0.19444444444444445,0.1372549019607843,0.3333333333333333,,17,RandomForest
150,0.47058823529411764,0.3140096618357488,0.4791666666666667,0.39999999999999997,,17,RandomForest
155,0.4666666666666667,0.3333333333333333,0.4761904761904762,0.4166666666666667,,15,RandomForest
161,1.0,1.0,1.0,1.0,,6,RandomForest
164,0.6363636363636364,0.3888888888888889,0.3181818181818182,0.5,,11,RandomForest
167,0.3333333333333333,0.25,0.16666666666666666,0.5,,6,RandomForest
168,1.0,1.0,1.0,1.0,,6,RandomForest
170,0.5454545454545454,0.35294117647058826,0.2727272727272727,0.5,,11,RandomForest
171,0.5833333333333334,0.3684210526315789,0.2916666666666667,0.5,,12,RandomForest
174,0.75,0.2857142857142857,0.2608695652173913,0.3157894736842105,,24,RandomForest
181,0.9166666666666666,0.4782608695652174,0.5,0.4583333333333333,,12,RandomForest
19,0.6923076923076923,0.4090909090909091,0.34615384615384615,0.5,,13,RandomForest
193,1.0,1.0,1.0,1.0,,6,RandomForest
25,0.6,0.375,0.3,0.5,,10,RandomForest
29,0.4166666666666667,0.19607843137254902,0.15151515151515152,0.2777777777777778,,12,RandomForest
31,0.8260869565217391,0.4523809523809524,0.41304347826086957,0.5,,23,RandomForest
35,0.7,0.41904761904761906,0.5833333333333334,0.4166666666666667,,10,RandomForest
40,0.45454545454545453,0.20833333333333334,0.16666666666666666,0.2777777777777778,,11,RandomForest
41,0.375,0.1818181818181818,0.125,0.3333333333333333,,16,RandomForest
44,0.6,0.375,0.3,0.5,,10,RandomForest
47,0.5833333333333334,0.3684210526315789,0.2916666666666667,0.5,,12,RandomForest
48,0.5333333333333333,0.43274853801169594,0.4871794871794872,0.5,,15,RandomForest
49,0.6428571428571429,0.391304347826087,0.32142857142857145,0.5,,14,RandomForest
52,0.5454545454545454,0.35294117647058826,0.2727272727272727,0.5,,11,RandomForest
53,0.5454545454545454,0.35294117647058826,0.2727272727272727,0.5,,11,RandomForest
55,0.5454545454545454,0.35294117647058826,0.2727272727272727,0.5,,11,RandomForest
56,0.48148148148148145,0.21666666666666667,0.16049382716049382,0.3333333333333333,,27,RandomForest
58,0.2608695652173913,0.08275862068965517,0.05217391304347826,0.2,0.5143016855865153,23,RandomForest
61,0.5714285714285714,0.36363636363636365,0.2857142857142857,0.5,,14,RandomForest
63,0.5833333333333334,0.3684210526315789,0.2916666666666667,0.5,,12,RandomForest
65,0.5,0.34545454545454546,0.48888888888888893,0.4166666666666667,,16,RandomForest
67,0.6190476190476191,0.3611111111111111,0.5333333333333333,0.39999999999999997,,21,RandomForest
70,0.65,0.3939393939393939,0.325,0.5,,20,RandomForest
72,0.6875,0.4074074074074074,0.36666666666666664,0.4583333333333333,,16,RandomForest
73,0.8260869565217391,0.4523809523809524,0.41304347826086957,0.5,,23,RandomForest
76,0.6363636363636364,0.5416666666666666,0.8,0.6,,11,RandomForest
77,0.5833333333333334,0.3684210526315789,0.2916666666666667,0.5,,12,RandomForest
79,0.9166666666666666,0.4782608695652174,0.5,0.4583333333333333,,12,RandomForest
82,1.0,1.0,1.0,1.0,,8,RandomForest
83,1.0,1.0,1.0,1.0,,8,RandomForest
84,0.6363636363636364,0.3888888888888889,0.3181818181818182,0.5,,11,RandomForest
86,1.0,1.0,1.0,1.0,,8,RandomForest
87,0.43478260869565216,0.20888888888888885,0.1678048780487805,0.28947368421052627,0.6570371495303299,46,RandomForest
89,0.3684210526315789,0.1794871794871795,0.12280701754385964,0.3333333333333333,,19,RandomForest
93,0.6,0.19736842105263158,0.16304347826086957,0.25,,50,RandomForest
94,0.625,0.25641025641025644,0.20833333333333334,0.3333333333333333,,24,RandomForest
95,0.5833333333333334,0.3684210526315789,0.2916666666666667,0.5,,12,RandomForest
97,0.6153846153846154,0.38095238095238093,0.3076923076923077,0.5,,13,RandomForest
98,0.6,0.375,0.3,0.5,,10,RandomForest
99,0.5833333333333334,0.3684210526315789,0.2916666666666667,0.5,,12,RandomForest
