participant,accuracy,f1_macro,precision_macro,recall_macro,auc_ovr,n_test,model
70,0.75,0.4257246376811594,0.5,0.3708791208791209,,20,TorchTemporalConvNet
72,1.0,1.0,1.0,1.0,,16,TorchTemporalConvNet
73,0.8695652173913043,0.47857142857142854,0.5,0.4605263157894737,,23,TorchTemporalConvNet
76,0.5454545454545454,0.25,0.25,0.25,,11,TorchTemporalConvNet
77,0.9166666666666666,0.6296296296296297,0.6666666666666666,0.6,,12,TorchTemporalConvNet
79,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,,12,TorchTemporalConvNet
82,0.875,0.4666666666666667,0.5,0.4375,,8,TorchTemporalConvNet
83,0.75,0.2857142857142857,0.3333333333333333,0.25,,8,TorchTemporalConvNet
84,0.7272727272727273,0.4666666666666666,0.6666666666666666,0.4166666666666667,,11,TorchTemporalConvNet
86,0.5,0.2222222222222222,0.3333333333333333,0.16666666666666666,,8,TorchTemporalConvNet
87,0.5652173913043478,0.5664136972618505,0.7382051282051283,0.6559398496240602,0.8910226956279587,46,TorchTemporalConvNet
89,0.5263157894736842,0.35,0.3653846153846154,0.38095238095238093,,19,TorchTemporalConvNet
93,0.88,0.5728506787330316,0.5714285714285714,0.5777777777777777,,50,TorchTemporalConvNet
94,0.8333333333333334,0.6274509803921569,0.5964912280701754,0.6666666666666666,,24,TorchTemporalConvNet
95,0.16666666666666666,0.07692307692307693,0.08333333333333333,0.07142857142857142,,12,TorchTemporalConvNet
97,0.6923076923076923,0.5666666666666667,0.8333333333333333,0.6,,13,TorchTemporalConvNet
98,0.9,0.6363636363636364,0.6666666666666666,0.6111111111111112,,10,TorchTemporalConvNet
99,0.9166666666666666,0.6296296296296297,0.6666666666666666,0.6,,12,TorchTemporalConvNet
